Number	Identity File	URL	Country Code	Country	Region	Source	Main URL	Area	Comment	FORCE
1772	info_1772.xml	https://hiv.bmoc-spb.ru/jour/oai	ru	Russian Federation		URL CC Extension	hiv.bmoc-spb.ru			1
1774	info_1774.xml	http://iculture.spb.ru/index.php/index/oai	ru	Russian Federation		URL CC Extension	iculture.spb.ru			1
1776	info_1776.xml	https://interactive-plus.ru/oai	ru	Russian Federation		URL CC Extension	interactive-plus.ru			1
1778	info_1778.xml	https://islamjournal.idmedina.ru/jour/oai	ru	Russian Federation		URL CC Extension	islamjournal.idmedina.ru			1
1779	info_1779.xml	https://izvestia.igras.ru/jour/oai	ru	Russian Federation		URL CC Extension	izvestia.igras.ru			1
1781	info_1781.xml	https://journal.nephrolog.ru/jour/oai	ru	Russian Federation		URL CC Extension	journal.nephrolog.ru			1
1782	info_1782.xml	https://journal.niidi.ru/jofin/oai	ru	Russian Federation		URL CC Extension	journal.niidi.ru			1
1783	info_1783.xml	http://journals.mosgu.ru/zpu/oai	ru	Russian Federation		URL CC Extension	journals.mosgu.ru			1
1784	info_1784.xml	http://journals.mosgu.ru/trudy/oai	ru	Russian Federation		URL CC Extension	journals.mosgu.ru			1
1785	info_1785.xml	https://qr.urfu.ru/ojs/index.php/qr/oai	ru	Russian Federation		URL CC Extension	qr.urfu.ru			1
1786	info_1786.xml	https://journals.urfu.ru/index.php/analitika/oai	ru	Russian Federation		URL CC Extension	journals.urfu.ru			1
1787	info_1787.xml	https://journals.urfu.ru/index.php/index/oai	ru	Russian Federation		URL CC Extension	journals.urfu.ru			1
1788	info_1788.xml	https://journals.urfu.ru/index.php/Izvestia1/oai	ru	Russian Federation		URL CC Extension	journals.urfu.ru			1
1789	info_1789.xml	https://journals.urfu.ru/index.php/Izvestia2/oai	ru	Russian Federation		URL CC Extension	journals.urfu.ru			1
179	info_179.xml	http://digi.ub.uni-heidelberg.de/cgi-bin/digioai.cgi	de	Germany		URL CC Extension	digi.ub.uni-heidelberg.de			1
1790	info_1790.xml	https://journals.urfu.ru/index.php/Izvestia3/oai	ru	Russian Federation		URL CC Extension	journals.urfu.ru			1
1791	info_1791.xml	https://maplants.elpub.ru/jour/oai	ru	Russian Federation		URL CC Extension	maplants.elpub.ru			1
1792	info_1792.xml	https://www.mathmelpub.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.mathmelpub.ru			1
1793	info_1793.xml	http://mednauki.ru/index.php/MD/oai	ru	Russian Federation		URL CC Extension	mednauki.ru			1
1794	info_1794.xml	http://mednauki.ru/index.php/MK/oai	ru	Russian Federation		URL CC Extension	mednauki.ru			1
1795	info_1795.xml	https://medvis.vidar.ru/jour/oai	ru	Russian Federation		URL CC Extension	medvis.vidar.ru			1
1796	info_1796.xml	http://mei.socionet.ru/oai/ecoorg_inst-1/oai.cgi	ru	Russian Federation		URL CC Extension	mei.socionet.ru			1
1797	info_1797.xml	https://met.misis.ru/jour/oai	ru	Russian Federation		URL CC Extension	met.misis.ru			1
1799	info_1799.xml	https://newogneup.elpub.ru/jour/oai	ru	Russian Federation		URL CC Extension	newogneup.elpub.ru			1
18	info_18.xml	http://aprendeenlinea.udea.edu.co/revistas/index.php/trashumante/oai	co	Colombia		URL CC Extension	aprendeenlinea.udea.edu.co			1
180	info_180.xml	https://docserv.uni-duesseldorf.de/servlets/OAIDataProvider	de	Germany		URL CC Extension	docserv.uni-duesseldorf.de			1
1800	info_1800.xml	https://ntb.gpntb.ru/jour/oai	ru	Russian Federation		URL CC Extension	ntb.gpntb.ru			1
1801	info_1801.xml	https://observatoria.rsl.ru/jour/oai	ru	Russian Federation		URL CC Extension	observatoria.rsl.ru			1
1802	info_1802.xml	http://ojs.philosophy.spbu.ru/index.php/index/oai	ru	Russian Federation		URL CC Extension	ojs.philosophy.spbu.ru			1
1804	info_1804.xml	https://pf.spr-journal.ru/jour/oai	ru	Russian Federation		URL CC Extension	pf.spr-journal.ru			1
1805	info_1805.xml	http://pmi.spmi.ru/index.php/pmi/oai	ru	Russian Federation		URL CC Extension	pmi.spmi.ru			1
1806	info_1806.xml	http://poly-trauma.ru/index.php/pt/oai	ru	Russian Federation		URL CC Extension	poly-trauma.ru			1
1807	info_1807.xml	https://powder.misis.ru/jour/oai	ru	Russian Federation		URL CC Extension	powder.misis.ru			1
1808	info_1808.xml	http://psychopharmacology.ru/index.php/PPBN/oai	ru	Russian Federation		URL CC Extension	psychopharmacology.ru			1
1809	info_1809.xml	https://radiag.bmoc-spb.ru/jour/oai	ru	Russian Federation		URL CC Extension	radiag.bmoc-spb.ru			1
181	info_181.xml	https://dokumentix.ub.uni-siegen.de/opus/oai2/oai2.php	de	Germany		URL CC Extension	dokumentix.ub.uni-siegen.de			1
1810	info_1810.xml	https://www.radiovega.su/jour/oai	ww	Global		ZZ Needs Checking	www.radiovega.su			1
1811	info_1811.xml	https://re.eltech.ru/jour/oai	ru	Russian Federation		URL CC Extension	re.eltech.ru			1
1812	info_1812.xml	http://repo.ssau.ru/oai/request	ru	Russian Federation		URL CC Extension	repo.ssau.ru			1
1813	info_1813.xml	https://rour.neicon.ru/oai/request	ru	Russian Federation		URL CC Extension	rour.neicon.ru			1
1815	info_1815.xml	https://russjcardiol.elpub.ru/jour/oai	ru	Russian Federation		URL CC Extension	russjcardiol.elpub.ru			1
1816	info_1816.xml	https://seamed.bmoc-spb.ru/jour/oai	ru	Russian Federation		URL CC Extension	seamed.bmoc-spb.ru			1
1818	info_1818.xml	http://slovene.ru/ojs/index.php/slovene/oai	ru	Russian Federation		URL CC Extension	slovene.ru			1
1819	info_1819.xml	https://soils-journal.ru/index.php/POS/oai	ru	Russian Federation		URL CC Extension	soils-journal.ru			1
182	info_182.xml	http://drops.dagstuhl.de/opus/phpoai/oai2.php	de	Germany		URL CC Extension	drops.dagstuhl.de			1
1820	info_1820.xml	http://spz.socionet.ru/oai/oai.cgi	ru	Russian Federation		URL CC Extension	spz.socionet.ru			1
1821	info_1821.xml	https://statecon.rea.ru/jour/oai	ru	Russian Federation		URL CC Extension	statecon.rea.ru			1
1822	info_1822.xml	http://surgjournal.ru/index.php/BISSA/oai	ru	Russian Federation		URL CC Extension	surgjournal.ru			1
1824	info_1824.xml	http://transcience.ru/index.php/MPRTC/oai	ru	Russian Federation		URL CC Extension	transcience.ru			1
1825	info_1825.xml	https://transmed.almazovcentre.ru/jour/oai	ru	Russian Federation		URL CC Extension	transmed.almazovcentre.ru			1
1827	info_1827.xml	http://tubjournal.ru/index.php/TI/oai	ru	Russian Federation		URL CC Extension	tubjournal.ru			1
1828	info_1828.xml	https://vestngau.elpub.ru/jour/oai	ru	Russian Federation		URL CC Extension	vestngau.elpub.ru			1
1829	info_1829.xml	https://vestnik.kemsu.ru/jour/oai	ru	Russian Federation		URL CC Extension	vestnik.kemsu.ru			1
183	info_183.xml	https://duepublico.uni-duisburg-essen.de:443/servlets/OAIDataProvider	de	Germany		URL CC Extension	duepublico.uni-duisburg-essen.de:443			1
1830	info_1830.xml	https://vestnik.socio.msu.ru/jour/oai	ru	Russian Federation		URL CC Extension	vestnik.socio.msu.ru			1
1831	info_1831.xml	https://vestnik-bio-msu.elpub.ru/jour/oai	ru	Russian Federation		URL CC Extension	vestnik-bio-msu.elpub.ru			1
1832	info_1832.xml	https://voprstat.elpub.ru/jour/oai	ru	Russian Federation		URL CC Extension	voprstat.elpub.ru			1
1833	info_1833.xml	https://vovr.elpub.ru/jour/oai	ru	Russian Federation		URL CC Extension	vovr.elpub.ru			1
1834	info_1834.xml	https://vsp.spr-journal.ru/jour/oai	ru	Russian Federation		URL CC Extension	vsp.spr-journal.ru			1
1835	info_1835.xml	https://www.actabiomedica.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.actabiomedica.ru			1
1836	info_1836.xml	https://www.almclinmed.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.almclinmed.ru			1
1837	info_1837.xml	https://www.aterotromboz.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.aterotromboz.ru			1
1838	info_1838.xml	https://www.biopreparations.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.biopreparations.ru			1
184	info_184.xml	http://dup.oa.hhu.de/cgi/oai2	de	Germany		URL CC Extension	dup.oa.hhu.de			1
1840	info_1840.xml	https://www.chebsbornik.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.chebsbornik.ru			1
1841	info_1841.xml	https://www.cito-vestnik.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.cito-vestnik.ru			1
1843	info_1843.xml	https://www.epidemvac.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.epidemvac.ru			1
1845	info_1845.xml	https://eyepress.ru/oai.aspx	ru	Russian Federation		URL CC Extension	eyepress.ru			1
1846	info_1846.xml	https://www.glaucomajournal.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.glaucomajournal.ru			1
1847	info_1847.xml	http://www.historystudies.msu.ru/ojs2/index.php/ISIS/oai	ru	Russian Federation		URL CC Extension	www.historystudies.msu.ru			1
1848	info_1848.xml	https://www.jsdrm.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.jsdrm.ru			1
1849	info_1849.xml	https://www.jtransplantologiya.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.jtransplantologiya.ru			1
185	info_185.xml	http://e-archive.informatik.uni-koeln.de/cgi/oai2	de	Germany		URL CC Extension	e-archive.informatik.uni-koeln.de			1
1850	info_1850.xml	https://www.meatjournal.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.meatjournal.ru			1
1851	info_1851.xml	https://www.medarhive.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.medarhive.ru			1
1852	info_1852.xml	https://www.medgen-journal.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.medgen-journal.ru			1
1853	info_1853.xml	https://www.oncopediatria.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.oncopediatria.ru			1
1854	info_1854.xml	https://www.ped-perinatology.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.ped-perinatology.ru			1
1855	info_1855.xml	https://www.pharmacoeconomics.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.pharmacoeconomics.ru			1
1856	info_1856.xml	https://www.pharmpharm.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.pharmpharm.ru			1
1857	info_1857.xml	http://psychopharmacology.ru/index.php/PPBN/oai	ru	Russian Federation		URL CC Extension	psychopharmacology.ru			1
1858	info_1858.xml	https://www.risksafety.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.risksafety.ru			1
1859	info_1859.xml	https://www.rmjournal.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.rmjournal.ru			1
1860	info_1860.xml	https://www.rps-journal.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.rps-journal.ru			1
1861	info_1861.xml	https://www.scieditor.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.scieditor.ru			1
1862	info_1862.xml	https://www.sci-notes.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.sci-notes.ru			1
1863	info_1863.xml	https://www.siboncoj.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.siboncoj.ru			1
1864	info_1864.xml	https://www.surgonco.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.surgonco.ru			1
1865	info_1865.xml	https://www.tipse.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.tipse.ru			1
1866	info_1866.xml	https://www.urovest.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.urovest.ru			1
1867	info_1867.xml	https://www.vedomostincesmp.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.vedomostincesmp.ru			1
1868	info_1868.xml	https://www.vestnikdv.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.vestnikdv.ru			1
1869	info_1869.xml	https://www.zhros.ru/jour/oai	ru	Russian Federation		URL CC Extension	www.zhros.ru			1
187	info_187.xml	https://edoc.hu-berlin.de/oai/request/	de	Germany		URL CC Extension	edoc.hu-berlin.de			1
1870	info_1870.xml	http://repository.kaust.edu.sa/oai/request	sa	Saudi Arabia		URL CC Extension	repository.kaust.edu.sa			1
1873	info_1873.xml	http://ex-epsilon.slu.se/cgi/oai2	se	Sweden		URL CC Extension	ex-epsilon.slu.se			1
1874	info_1874.xml	http://lup.lub.lu.se/oai	se	Sweden		URL CC Extension	lup.lub.lu.se			1
1875	info_1875.xml	http://lup.lub.lu.se/student-papers/oai	se	Sweden		URL CC Extension	lup.lub.lu.se			1
1877	info_1877.xml	https://stud.epsilon.slu.se/cgi/oai2	se	Sweden		URL CC Extension	stud.epsilon.slu.se			1
188	info_188.xml	http://edoc.ku-eichstaett.de/cgi/oai2	de	Germany		URL CC Extension	edoc.ku-eichstaett.de			1
1880	info_1880.xml	http://www.tidskriftenarkiv.se/index.php/hem/oai	se	Sweden		URL CC Extension	www.tidskriftenarkiv.se			1
1884	info_1884.xml	http://eprints.fri.uni-lj.si/cgi/oai2	fr	France		URL CC Extension	eprints.fri.uni-lj.si			1
1885	info_1885.xml	https://revije.ff.uni-lj.si/keria/oai	sk	Slovinia		URL CC Extension	revije.ff.uni-lj.si			1
1886	info_1886.xml	http://www.clarin.si/repository/oai/request	si	Slovinia		URL CC Extension	www.clarin.si			1
1888	info_1888.xml	http://ojs.mateng.sk/index.php/Mateng/oai	sk	Slovakia		URL CC Extension	ojs.mateng.sk			1
1889	info_1889.xml	https://www.gynecology.su/jour/oai	su	Soviet Union		URL CC Extension	www.gynecology.su			1
189	info_189.xml	http://edoc.mpg.de/ac_ft_oai.pl	de	Germany		URL CC Extension	edoc.mpg.de			1
1890	info_1890.xml	http://www.riri.su/jour/oai	ru	Russian Federation		Manual Web Search	www.riri.su	Medicine		1
1891	info_1891.xml	http://ri.ues.edu.sv/cgi/oai2	sv	El Salvador		URL CC Extension	ri.ues.edu.sv			1
1892	info_1892.xml	http://journal.tishreen.edu.sy/index.php/index/oai	sy	Syria		URL CC Extension	journal.tishreen.edu.sy			1
1893	info_1893.xml	http://journal.tishreen.edu.sy/index.php/humlitr/oai	sy	Syria		URL CC Extension	journal.tishreen.edu.sy			1
1894	info_1894.xml	http://journal.tishreen.edu.sy/index.php/econlaw/oai	sy	Syria		URL CC Extension	journal.tishreen.edu.sy			1
1895	info_1895.xml	http://journal.tishreen.edu.sy/index.php/bioscnc/oai	sy	Syria		URL CC Extension	journal.tishreen.edu.sy			1
1896	info_1896.xml	http://journal.tishreen.edu.sy/index.php/hlthscnc/oai	sy	Syria		URL CC Extension	journal.tishreen.edu.sy			1
1897	info_1897.xml	http://journal.tishreen.edu.sy/index.php/engscnc/oai	sy	Syria		URL CC Extension	journal.tishreen.edu.sy			1
19	info_19.xml	http://aprendeenlinea.udea.edu.co/revistas/index.php/ikala/oai	co	Colombia		URL CC Extension	aprendeenlinea.udea.edu.co			1
190	info_190.xml	http://edoc.mpg.de/ac_oai.pl	de	Germany		URL CC Extension	edoc.mpg.de			1
1900	info_1900.xml	http://ejournals.swu.ac.th/index.php/index/oai	th	Thailand		URL CC Extension	ejournals.swu.ac.th			1
1901	info_1901.xml	http://www.k12stemeducation.in.th/journal/oai	th	Thailand		URL CC Extension	www.k12stemeducation.in.th			1
1902	info_1902.xml	http://rhythmos.info.tm/index.php/Rhythmos/oai	tm	Turkmenistan		URL CC Extension	rhythmos.info.tm			1
1903	info_1903.xml	http://acikarsiv.ankara.edu.tr/services_oai2/	tr	Turkey		URL CC Extension	acikarsiv.ankara.edu.tr			1
1907	info_1907.xml	http://acikarsiv.atilim.edu.tr/services_oai2/	tr	Turkey		URL CC Extension	acikarsiv.atilim.edu.tr			1
191	info_191.xml	https://edoc.ub.uni-muenchen.de/cgi/oai2	de	Germany		URL CC Extension	edoc.ub.uni-muenchen.de			1
1912	info_1912.xml	http://bd.org.tr/index.php/bd/oai	tr	Turkey		URL CC Extension	bd.org.tr			1
1913	info_1913.xml	http://bd.org.tr/index.php/index/oai	tr	Turkey		URL CC Extension	bd.org.tr			1
1918	info_1918.xml	http://egitimvebilim.ted.org.tr/index.php/EB/oai	tr	Turkey		Manual Web Search	egitimvebilim.ted.org.tr			1
1919	info_1919.xml	http://eruifd.erciyes.edu.tr/oai-pmh-repository/request	tr	Turkey		URL CC Extension	eruifd.erciyes.edu.tr			1
192	info_192.xml	http://ejournal.communicatio-socialis.de/index.php/cc/oai	de	Germany		Manual Web Search	ejournal.communicatio-socialis.de			1
1921	info_1921.xml	http://iconarp.selcuk.edu.tr/iconarp/oai	tr	Turkey		URL CC Extension	iconarp.selcuk.edu.tr			1
1923	info_1923.xml	http://ijcf.ticaret.edu.tr/index.php/index/oai	tr	Turkey		URL CC Extension	ijcf.ticaret.edu.tr			1
1924	info_1924.xml	http://ilkogretim-online.org.tr/index.php/io/oai	ww	Global		Manual Web Search	ilkogretim-online.org.tr	Multidisciplinary	International Journal	1
1925	info_1925.xml	http://journal.dogus.edu.tr/index.php/duj/oai	tr	Turkey		URL CC Extension	journal.dogus.edu.tr			1
1926	info_1926.xml	http://journal.ihu.edu.tr/index.php/index/oai	tr	Turkey		URL CC Extension	journal.ihu.edu.tr			1
1929	info_1929.xml	http://meeting.ihu.edu.tr/index.php/index/index/oai	tr	Turkey		URL CC Extension	meeting.ihu.edu.tr			1
193	info_193.xml	http://elpub.bib.uni-wuppertal.de/servlets/OAIDataProvider	de	Germany		URL CC Extension	elpub.bib.uni-wuppertal.de			1
1931	info_1931.xml	http://openaccess.ihu.edu.tr/oai/request	tr	Turkey		URL CC Extension	openaccess.ihu.edu.tr			1
1932	info_1932.xml	http://openaccess.mef.edu.tr/oai/request	tr	Turkey		URL CC Extension	openaccess.mef.edu.tr			1
1933	info_1933.xml	http://repository.bilkent.edu.tr/oai/request	tr	Turkey		URL CC Extension	repository.bilkent.edu.tr			1
1934	info_1934.xml	http://repository.erciyes.edu.tr/bilimname/oai-pmh-repository/request	tr	Turkey		URL CC Extension	repository.erciyes.edu.tr			1
1935	info_1935.xml	http://tasarimkuram.msgsu.edu.tr/index.php/tasarimkuram/oai	tr	Turkey		URL CC Extension	tasarimkuram.msgsu.edu.tr			1
1936	info_1936.xml	http://teav.ankara.edu.tr/services_oai2/	tr	Turkey		URL CC Extension	teav.ankara.edu.tr			1
1938	info_1938.xml	http://www.acikarsiv.gazi.edu.tr/oai/oai2.php	tr	Turkey		URL CC Extension	www.acikarsiv.gazi.edu.tr			1
1939	info_1939.xml	http://www.eds.yildiz.edu.tr/jacodesmath/ajaxtool/oai	tr	Turkey		URL CC Extension	www.eds.yildiz.edu.tr			1
194	info_194.xml	https://epic.awi.de/cgi/oai2	de	Germany		URL CC Extension	epic.awi.de			1
1940	info_1940.xml	http://www.eds.yildiz.edu.tr/journal-of-thermal-engineering/ajaxtool/oai	tr	Turkey		URL CC Extension	www.eds.yildiz.edu.tr			1
1942	info_1942.xml	http://ir.lib.nchu.edu.tw/oai/request	tw	Taiwan		URL CC Extension	ir.lib.nchu.edu.tw			1
1945	info_1945.xml	http://thesis.lib.nccu.edu.tw/cgi-bin/cdrfb3/oai.cgi	tw	Taiwan		URL CC Extension	thesis.lib.nccu.edu.tw			1
1948	info_1948.xml	https://actualproblems.dp.ua/index.php/index/oai	ua	Ukraine		URL CC Extension	actualproblems.dp.ua			1
1949	info_1949.xml	http://conference.nau.edu.ua/index.php/index/index/oai	ua	Ukraine		URL CC Extension	conference.nau.edu.ua			1
195	info_195.xml	http://eprints.dbis.informatik.uni-rostock.de/cgi/oai2	de	Germany		URL CC Extension	eprints.dbis.informatik.uni-rostock.de			1
1950	info_1950.xml	http://cphj.nuph.edu.ua/index.php/2518-1572/oai	ua	Ukraine		URL CC Extension	cphj.nuph.edu.ua			1
1951	info_1951.xml	http://dspace.kntu.kr.ua/oai/request	ua	Ukraine		URL CC Extension	dspace.kntu.kr.ua			1
1952	info_1952.xml	http://dspace.onua.edu.ua:80/oai/request	ua	Ukraine		URL CC Extension	dspace.onua.edu.ua:80			1
1953	info_1953.xml	http://dspace.univer.kharkov.ua/oai/request	ua	Ukraine		URL CC Extension	dspace.univer.kharkov.ua			1
1954	info_1954.xml	http://eir.zntu.edu.ua/oai/request	ua	Ukraine		URL CC Extension	eir.zntu.edu.ua			1
1955	info_1955.xml	http://ela.kpi.ua/oai/request	ua	Ukraine		URL CC Extension	ela.kpi.ua			1
1956	info_1956.xml	http://elar.nung.edu.ua/oai/request	ua	Ukraine		URL CC Extension	elar.nung.edu.ua			1
1957	info_1957.xml	http://elar.tsatu.edu.ua/oai/request	ua	Ukraine		URL CC Extension	elar.tsatu.edu.ua			1
1958	info_1958.xml	http://elib.umsa.edu.ua/oai/request	ua	Ukraine		URL CC Extension	elib.umsa.edu.ua			1
196	info_196.xml	https://epub.uni-regensburg.de/cgi/oai2	de	Germany		URL CC Extension	epub.uni-regensburg.de			1
1962	info_1962.xml	http://eprints.zu.edu.ua/cgi/oai2	ua	Ukraine		URL CC Extension	eprints.zu.edu.ua			1
1963	info_1963.xml	http://er.knutd.edu.ua/oai/request	ua	Ukraine		URL CC Extension	er.knutd.edu.ua			1
1964	info_1964.xml	http://escriptorium.univer.kharkov.ua/oai/request	ua	Ukraine		URL CC Extension	escriptorium.univer.kharkov.ua			1
1965	info_1965.xml	https://journal.kdpu.edu.ua/apd/oai	ua	Ukraine		URL CC Extension	journal.kdpu.edu.ua			1
1966	info_1966.xml	http://journals.hnpu.edu.ua/index.php/literature/oai	ua	Ukraine		URL CC Extension	journals.hnpu.edu.ua			1
1967	info_1967.xml	http://journals.iapmm.lviv.ua/ojs/index.php/MBSSS/oai	ua	Ukraine		URL CC Extension	journals.iapmm.lviv.ua			1
1968	info_1968.xml	http://journals.uran.ua/index.php/2307-0404/oai	ua	Ukraine		URL CC Extension	journals.uran.ua			1
1969	info_1969.xml	http://journals.uran.ua/index.php/2226-0285/oai	ua	Ukraine		URL CC Extension	journals.uran.ua			1
197	info_197.xml	https://e-pub.uni-weimar.de/opus4/oai	de	Germany		URL CC Extension	e-pub.uni-weimar.de			1
1970	info_1970.xml	http://journals.uran.ua/index.php/2409-0506/oai	ua	Ukraine		URL CC Extension	journals.uran.ua			1
1971	info_1971.xml	http://journals.uran.ua/index.php/index/oai	ua	Ukraine		URL CC Extension	journals.uran.ua			1
1972	info_1972.xml	http://journals.uran.ua/index.php/2617-5002/oai	ua	Ukraine		URL CC Extension	journals.uran.ua			1
1973	info_1973.xml	http://journals.uran.ua/index.php/2521-1390/oai	ua	Ukraine		URL CC Extension	journals.uran.ua			1
1974	info_1974.xml	http://journals.uran.ua/index.php/wissn049/oai	ua	Ukraine		URL CC Extension	journals.uran.ua			1
1975	info_1975.xml	http://jpl.donnu.edu.ua/oai	ua	Ukraine		URL CC Extension	jpl.donnu.edu.ua			1
1976	info_1976.xml	http://jrnl.nau.edu.ua/index.php/visnik/oai	ua	Ukraine		URL CC Extension	jrnl.nau.edu.ua			1
1977	info_1977.xml	http://jrnl.nau.edu.ua/index.php/index/oai	ua	Ukraine		URL CC Extension	jrnl.nau.edu.ua			1
1978	info_1978.xml	http://jvestnik-politology.donnu.edu.ua/oai	ua	Ukraine		URL CC Extension	jvestnik-politology.donnu.edu.ua			1
1979	info_1979.xml	http://kyivtoulouse.univ.kiev.ua/journal/index.php/fruajc/oai	ua	Ukraine		URL CC Extension	kyivtoulouse.univ.kiev.ua			1
198	info_198.xml	http://fdat.escience.uni-tuebingen.de/portal/rest/oai	de	Germany		URL CC Extension	fdat.escience.uni-tuebingen.de			1
1980	info_1980.xml	http://masters.kubg.edu.ua/index.php/gi/oai	ua	Ukraine		URL CC Extension	masters.kubg.edu.ua			1
1981	info_1981.xml	http://masters.kubg.edu.ua/index.php/pi/oai	ua	Ukraine		URL CC Extension	masters.kubg.edu.ua			1
1982	info_1982.xml	http://mcm-tech.kpnu.edu.ua/index.php/2308-5916/oai	ua	Ukraine		URL CC Extension	mcm-tech.kpnu.edu.ua			1
1983	info_1983.xml	https://nv.nltu.edu.ua/index.php/journal/oai	ww	Global		ZZ Needs Checking	nv.nltu.edu.ua			1
1984	info_1984.xml	http://ojs.ifnmu.edu.ua/index.php/acm/oai	ua	Ukraine		URL CC Extension	ojs.ifnmu.edu.ua			1
1985	info_1985.xml	http://ojs.ifnmu.edu.ua/index.php/gmj/oai	ua	Ukraine		URL CC Extension	ojs.ifnmu.edu.ua			1
1986	info_1986.xml	https://ojs.tdmu.edu.ua/index.php/here/oai	ua	Ukraine		URL CC Extension	ojs.tdmu.edu.ua			1
1987	info_1987.xml	http://ophcj.nuph.edu.ua/index.php/2308-8303/oai	ua	Ukraine		URL CC Extension	ophcj.nuph.edu.ua			1
1988	info_1988.xml	https://phm.cuspu.edu.ua/ojs/index.php/SNYS/oai	ua	Ukraine		URL CC Extension	phm.cuspu.edu.ua			1
1989	info_1989.xml	//radap.kpi.ua/radiotechnique/oai	ua	Ukraine		URL CC Extension	radap.kpi.ua			1
1991	info_1991.xml	http://repository.kpi.kharkov.ua/oai/request	ua	Ukraine		URL CC Extension	repository.kpi.kharkov.ua			1
1992	info_1992.xml	http://repository.tdmu.edu.ua/oai/request	ua	Ukraine		URL CC Extension	repository.tdmu.edu.ua			1
1993	info_1993.xml	http://sb-keip.kpi.ua/index.php/2310-5534/oai	ua	Ukraine		URL CC Extension	sb-keip.kpi.ua			1
1994	info_1994.xml	http://sphhcj.nuph.edu.ua/index.php/2413-6085/oai	ua	Ukraine		URL CC Extension	sphhcj.nuph.edu.ua			1
1995	info_1995.xml	http://tmfv.com.ua/journal/oai	ua	Ukraine		URL CC Extension	tmfv.com.ua			1
1996	info_1996.xml	http://ubphj.nuph.edu.ua/index.php/2311-715X/oai	ua	Ukraine		URL CC Extension	ubphj.nuph.edu.ua			1
1997	info_1997.xml	https://vestnmath.dnu.dp.ua/index.php/dumb/oai	ua	Ukraine		URL CC Extension	vestnmath.dnu.dp.ua			1
1998	info_1998.xml	http://visnyk.nuwm.edu.ua/index.php/tehn/oai	ua	Ukraine		URL CC Extension	visnyk.nuwm.edu.ua			1
1999	info_1999.xml	http://www.hups.mil.gov.ua/periodic-app/oai	ua	Ukraine		URL CC Extension	www.hups.mil.gov.ua			1
2	info_2.xml	http://www.revistaculturayreligion.cl/index.php/culturayreligion/oai	cl	Chille		URL CC Extension	www.revistaculturayreligion.cl			1
20	info_20.xml	https://bdigital.uexternado.edu.co/oai/request	co	Colombia		URL CC Extension	bdigital.uexternado.edu.co			1
200	info_200.xml	http://fzwp.de/index.php/index/oai	de	Germany		URL CC Extension	fzwp.de			1
2000	info_2000.xml	http://www.visnyk.soc.univ.kiev.ua/index.php/soc/oai	ua	Ukraine		URL CC Extension	www.visnyk.soc.univ.kiev.ua			1
2001	info_2001.xml	http://ajbes.e-iph.co.uk/index.php/ajbes/oai	uk	United Kingdom		URL CC Extension	ajbes.e-iph.co.uk			1
2002	info_2002.xml	http://ajqol.e-iph.co.uk/index.php/ajqol/oai	uk	United Kingdom		URL CC Extension	ajqol.e-iph.co.uk			1
2003	info_2003.xml	http://aura.abdn.ac.uk/dspace-oai/request	uk	United Kingdom		URL CC Extension	aura.abdn.ac.uk			1
2004	info_2004.xml	http://bear.buckingham.ac.uk/cgi/oai2	uk	United Kingdom		URL CC Extension	bear.buckingham.ac.uk			1
2006	info_2006.xml	http://bradscholars.brad.ac.uk/oai/request	uk	United Kingdom		URL CC Extension	bradscholars.brad.ac.uk			1
2007	info_2007.xml	http://cadair.aber.ac.uk/dspace-oai/request	uk	United Kingdom		URL CC Extension	cadair.aber.ac.uk			1
2008	info_2008.xml	http://centaur.reading.ac.uk/cgi/oai2	uk	United Kingdom		URL CC Extension	centaur.reading.ac.uk			1
2009	info_2009.xml	http://clok.uclan.ac.uk/cgi/oai2	uk	United Kingdom		URL CC Extension	clok.uclan.ac.uk			1
